ID,brand,itemName,productLink,imageFileName,imageLinkBlob,colorHex,personalCol,category,price
outer_id_123,커버낫,빅 로고 트랙 자켓 카키,https://www.musinsa.com/products/2307081,O123.jpg,https://chilldata.blob.core.windows.net/clothimage/O123.jpg,#928568,Autumn Muted,outer,46900
outer_id_124,프리즘웍스,CORDUROY FRENCH WORK JACKET _ NAVY,https://www.musinsa.com/products/4397022,O124.jpg,https://chilldata.blob.core.windows.net/clothimage/O124.jpg,#1d2034,Winter Deep,outer,126400
outer_id_125,프리즘웍스,BALLOON SWEAT HOOD ZIPUP PARKA _ TEAL,https://www.musinsa.com/products/3870186,O125.jpg,https://chilldata.blob.core.windows.net/clothimage/O125.jpg,#2a3e57,Winter Deep,outer,55300
outer_id_126,팀코믹스,팀 라이트웨이트 윈드 브레이커_오렌지,https://www.musinsa.com/products/3813749,O126.jpg,https://chilldata.blob.core.windows.net/clothimage/O126.jpg,#c15d31,Autumn Muted,outer,49000
outer_id_127,지오다노,나일론 후드 봄버 자켓 074507 [2color],https://www.musinsa.com/products/3839156,O127.jpg,https://chilldata.blob.core.windows.net/clothimage/O127.jpg,#11131a,Winter Deep,outer,69000
outer_id_128,론론,HEART CROCHET PATTERN FLEECE JACKET IVORY,https://www.musinsa.com/products/4649118,O128.jpg,https://chilldata.blob.core.windows.net/clothimage/O128.jpg,#e3dbd6,Spring Light,top,159300
outer_id_129,허그유어스킨,스쿨 후드집업 (차콜),https://www.musinsa.com/products/3947824,O129.jpg,https://chilldata.blob.core.windows.net/clothimage/O129.jpg,#333137,Winter Deep,outer,75600
outer_id_130,어썸스튜디오,울 부클 하프 코트 아이보리,https://www.musinsa.com/products/3690284,O130.jpg,https://chilldata.blob.core.windows.net/clothimage/O130.jpg,#e1dfd9,Spring Light,outer,139300
outer_id_131,프렌치시크,맥킨 레글런 하프 트렌치 코트,https://www.musinsa.com/products/4471601,O131.jpg,https://chilldata.blob.core.windows.net/clothimage/O131.jpg,#98816a,Autumn Muted,outer,75600
outer_id_132,키뮤어,RDS 후디드 다운 점퍼_카키,https://www.musinsa.com/products/4499472,O132.jpg,https://chilldata.blob.core.windows.net/clothimage/O132.jpg,#5b5946,Autumn Muted,outer,94500
outer_id_133,무신사 스탠다드,부클 리브드 하이넥 가디건 [라이트 베이지],https://www.musinsa.com/products/4387508,O133.jpg,https://chilldata.blob.core.windows.net/clothimage/O133.jpg,#627384,Winter Bright,pants,43790
outer_id_134,무신사 스탠다드,릴렉스드 니트 트러커 재킷 [블랙],https://www.musinsa.com/products/4432141,O134.jpg,https://chilldata.blob.core.windows.net/clothimage/O134.jpg,#0f171e,Winter Deep,outer,53690
outer_id_135,예일,COLOR BLOCK YACHT PARKA VTG CHARCOAL,https://www.musinsa.com/products/3060258,O135.jpg,https://chilldata.blob.core.windows.net/clothimage/O135.jpg,#5a5a5d,Autumn Muted,top,35700
outer_id_136,무신사 스탠다드 우먼,우먼즈 헤어리 알파카 블렌드 오버 숄더 더블 코트 [블랙],https://www.musinsa.com/products/4209441,O136.jpg,https://chilldata.blob.core.windows.net/clothimage/O136.jpg,#0b0c11,Winter Deep,outer,179690
outer_id_137,컨셉타이드,파이버 윈드 쉘 자켓_Beige,https://www.musinsa.com/products/4436549,O137.jpg,https://chilldata.blob.core.windows.net/clothimage/O137.jpg,#a5927b,Autumn Muted,skirt,32900
outer_id_138,메종미네드,BLACK DOUBLE LONG GOOSE DOWN,https://www.musinsa.com/products/1647181,O138.jpg,https://chilldata.blob.core.windows.net/clothimage/O138.jpg,#080809,Winter Deep,top,233400
outer_id_139,리,패커블 트랙 자켓 블랙,https://www.musinsa.com/products/3832254,O139.jpg,https://chilldata.blob.core.windows.net/clothimage/O139.jpg,#1e1e20,Winter Deep,outer,83400
outer_id_140,키뮤어,[WOOL 80] 울 세미오버핏 발마칸 코트_브라운,https://www.musinsa.com/products/2784662,O140.jpg,https://chilldata.blob.core.windows.net/clothimage/O140.jpg,#83644a,Autumn Muted,outer,199000
outer_id_141,러프사이드,Oversized Zip Up Hoodie Graphite,https://www.musinsa.com/products/3805148,O141.jpg,https://chilldata.blob.core.windows.net/clothimage/O141.jpg,#414548,Winter Deep,outer,138000
outer_id_142,비바브라운,85-VIVA039 하이스냅 나그랑 스웨이드 블루종 자켓 브라운,https://www.musinsa.com/products/4674556,O142.jpg,https://chilldata.blob.core.windows.net/clothimage/O142.jpg,#4f3b30,Autumn Deep,outer,39900
outer_id_143,엘무드,더스티 웨스턴 블루종 자켓 카키,https://www.musinsa.com/products/3019671,O143.jpg,https://chilldata.blob.core.windows.net/clothimage/O143.jpg,#5e5849,Autumn Muted,top,198000
outer_id_144,푸마,포에버 이노베이션 라이트 자켓 PLAYER SMU,https://www.musinsa.com/products/3943268,O144.jpg,https://chilldata.blob.core.windows.net/clothimage/O144.jpg,#993441,Autumn Deep,outer,38700
outer_id_145,플레이스 스튜디오,스탠다드핏 소프트 터치 베이직 라운드 니트 가디건 [네이비],https://www.musinsa.com/products/4377550,O145.jpg,https://chilldata.blob.core.windows.net/clothimage/O145.jpg,#e0e2ef,Summer Light,pants,29400
outer_id_146,마인드브릿지,[무료반품] 데님트러커_IN MYJP61M1,https://www.musinsa.com/products/4313278,O146.jpg,https://chilldata.blob.core.windows.net/clothimage/O146.jpg,#0a0d12,Winter Deep,outer,99500
outer_id_147,스파오,파스텔 푸퍼 (코듀로이)_SPJPE4TG02,https://www.musinsa.com/products/4242666,O147.jpg,https://chilldata.blob.core.windows.net/clothimage/O147.jpg,#7a7f8f,Autumn Muted,outer,39900
outer_id_148,디스커버리 익스페디션,반슬리 여성 RDS 다운 숏패딩 (IVORY),https://www.musinsa.com/products/3559123,O148.jpg,https://chilldata.blob.core.windows.net/clothimage/O148.jpg,#a1a2a7,Summer Muted,outer,149500
outer_id_149,지블랙,스탠다드 로고 아노락(Black),https://www.musinsa.com/products/2869858,O149.jpg,https://chilldata.blob.core.windows.net/clothimage/O149.jpg,#fefefe,Summer Light,top,35000
outer_id_150,비바브라운,85-VIVA048 하이넥 레더 크롭 패딩 조끼 아이보리,https://www.musinsa.com/products/4569255,O150.jpg,https://chilldata.blob.core.windows.net/clothimage/O150.jpg,#d0cac5,Spring Light,outer,49900
outer_id_151,맨인스토어 프로덕트,헤비 하찌 카라 가디건_ Brown,https://www.musinsa.com/products/4634141,O151.jpg,https://chilldata.blob.core.windows.net/clothimage/O151.jpg,#1c1612,Winter Deep,outer,49900
outer_id_152,아웃스탠딩,VINTAGE CANVAS FISHING JACKET_OLIVE,https://www.musinsa.com/products/3807613,O152.jpg,https://chilldata.blob.core.windows.net/clothimage/O152.jpg,#656d60,Autumn Muted,outer,95400
outer_id_153,크랭크,스터드 울 숏 코트_네이비,https://www.musinsa.com/products/4600436,O153.jpg,https://chilldata.blob.core.windows.net/clothimage/O153.jpg,#131418,Winter Deep,top,198000
outer_id_154,챔피온,리버스위브 115 블루택 후드 집업 Normal Grey,https://www.musinsa.com/products/4528741,O154.jpg,https://chilldata.blob.core.windows.net/clothimage/O154.jpg,#bdbeb9,Summer Muted,outer,143200
outer_id_155,커스텀어클락,소프트 베이직 라운드 가디건 네이비 COOSCD020NAVY,https://www.musinsa.com/products/4757426,O155.jpg,https://chilldata.blob.core.windows.net/clothimage/O155.jpg,#0f131d,Winter Deep,top,47200
outer_id_156,비뮤즈맨션,Shearling mustang half coat - Beige,https://www.musinsa.com/products/4591970,O156.jpg,https://chilldata.blob.core.windows.net/clothimage/O156.jpg,#6e5e4b,Autumn Muted,outer,223500
outer_id_157,브이투,8106-1 바시티 레더 자켓_네이비,https://www.musinsa.com/products/3520473,O157.jpg,https://chilldata.blob.core.windows.net/clothimage/O157.jpg,#1c222d,Winter Deep,top,29900
outer_id_158,필루미네이트,스탠다드 블루종 자켓-블루,https://www.musinsa.com/products/4728672,O158.jpg,https://chilldata.blob.core.windows.net/clothimage/O158.jpg,#566a86,Winter Bright,outer,69900
outer_id_159,맨인스토어 프로덕트,워시드 웨스턴 워크 블루종_Black,https://www.musinsa.com/products/4626033,O159.jpg,https://chilldata.blob.core.windows.net/clothimage/O159.jpg,#0c0c0e,Winter Deep,outer,55900
outer_id_160,프라이,싱글 블레이저 자켓(BLACK),https://www.musinsa.com/products/4515496,O160.jpg,https://chilldata.blob.core.windows.net/clothimage/O160.jpg,#121212,Winter Deep,outer,139300
outer_id_161,플레이스 스튜디오,스트링 시어 레이스 투웨이 자수 바람막이 긴팔 점퍼 [블랙],https://www.musinsa.com/products/4109246,O161.jpg,https://chilldata.blob.core.windows.net/clothimage/O161.jpg,#201e21,Winter Deep,outer,29400
outer_id_162,에즈카톤,울른 바시티 자켓 딥그레이 SHOT6672,https://www.musinsa.com/products/2977713,O162.jpg,https://chilldata.blob.core.windows.net/clothimage/O162.jpg,#28282a,Winter Deep,outer,98000
outer_id_163,게스,폭스퍼 중힙 패딩 YM4W5877,https://www.musinsa.com/products/4662405,O163.jpg,https://chilldata.blob.core.windows.net/clothimage/O163.jpg,#b9b0ae,Summer Muted,top,199000
outer_id_164,페플,플로우 메테오 하이넥 스웨트 풀집업 그레이 SJOT1391,https://www.musinsa.com/products/3631481,O164.jpg,https://chilldata.blob.core.windows.net/clothimage/O164.jpg,#a1a297,Autumn Muted,outer,62900
outer_id_165,인더스트,[ALL리뉴얼.Ver] 오리지널 M65 피시테일 파카_카키,https://www.musinsa.com/products/2206096,O165.jpg,https://chilldata.blob.core.windows.net/clothimage/O165.jpg,#4d4f3d,Autumn Deep,outer,129900
outer_id_166,리,[노윤서 착장] 우먼 울 브이넥 가디건 베이지,https://www.musinsa.com/products/4341285,O166.jpg,https://chilldata.blob.core.windows.net/clothimage/O166.jpg,#cab3a0,Summer Muted,top,59400
outer_id_167,엄브로,[데이식스 착용] 엔지니어드(Engineered) 스탠넥 웜업 자켓 카키(UQ121CJK25),https://www.musinsa.com/products/4755262,O167.jpg,https://chilldata.blob.core.windows.net/clothimage/O167.jpg,#cacdd7,Summer Muted,top,179000
outer_id_168,무신사 스탠다드 우먼,우먼즈 울 블렌드 트위드 4버튼 블레이저 [그레이],https://www.musinsa.com/products/4209466,O168.jpg,https://chilldata.blob.core.windows.net/clothimage/O168.jpg,#646361,Autumn Muted,outer,97890
outer_id_169,무신사 스탠다드,울 블렌드 오버사이즈 머프 발마칸 코트 [카키 브라운],https://www.musinsa.com/products/4209272,O169.jpg,https://chilldata.blob.core.windows.net/clothimage/O169.jpg,#262829,Winter Deep,outer,87790
outer_id_170,에이카화이트,AECA RIBSTOP PADDING JUMPER-BROWN,https://www.musinsa.com/products/4597761,O170.jpg,https://chilldata.blob.core.windows.net/clothimage/O170.jpg,#372b24,Autumn Deep,outer,143100
outer_id_171,프리즘웍스,VINCENT M1965 FISHTAIL PARKA 004 _ OLIVE,https://www.musinsa.com/products/2737014,O171.jpg,https://chilldata.blob.core.windows.net/clothimage/O171.jpg,#4c4e41,Autumn Deep,outer,208050
outer_id_172,아이더,HUG (허그) 남성 자카드 플리스 자켓_Dark Beige DMU24158E4,https://www.musinsa.com/products/4414965,O172.jpg,https://chilldata.blob.core.windows.net/clothimage/O172.jpg,#413a31,Autumn Deep,outer,229000
outer_id_173,비슬로우,[24FW Ver.]OVERSIZED CASHMERE DOUBLE BREASTED COAT BLACK,https://www.musinsa.com/products/3563284,O173.jpg,https://chilldata.blob.core.windows.net/clothimage/O173.jpg,#212120,Winter Deep,outer,251300
outer_id_174,세터,레체 투 톤 덕 다운 패딩 글리터 그린 브라운,https://www.musinsa.com/products/2870818,O174.jpg,https://chilldata.blob.core.windows.net/clothimage/O174.jpg,#363a2f,Winter Deep,top,339200
outer_id_175,무신사 스탠다드,몬스터 다운 파카 [카키],https://www.musinsa.com/products/4209581,O175.jpg,https://chilldata.blob.core.windows.net/clothimage/O175.jpg,#N/A,#N/A,#N/A,142290
outer_id_176,룸페커,니엘 보아 투웨이 점퍼,https://www.musinsa.com/products/4657211,O176.jpg,https://chilldata.blob.core.windows.net/clothimage/O176.jpg,#1e1f20,Winter Deep,outer,49800
outer_id_177,팬시클럽,리본 셔링 윈드 브레이커 (BURGUNDY)_F24ZA959,https://www.musinsa.com/products/4338905,O177.jpg,https://chilldata.blob.core.windows.net/clothimage/O177.jpg,#540e20,Autumn Deep,top,80500
outer_id_178,마인드브릿지,[무료반품] 두굿_캐시미어세미오버핏하프코트 - 3color MYCA71N1,https://www.musinsa.com/products/4701991,O178.jpg,https://chilldata.blob.core.windows.net/clothimage/O178.jpg,#2d2e2f,Winter Deep,outer,119000
outer_id_179,커넥트킨록,[리얼 레더] 카우 스웨이드 트러커 자켓 (브라운),https://www.musinsa.com/products/3856208,O179.jpg,https://chilldata.blob.core.windows.net/clothimage/O179.jpg,#5b3f33,Autumn Deep,outer,179400
outer_id_180,칙스,코듀로이 헌팅 자켓,https://www.musinsa.com/products/4585678,O180.jpg,https://chilldata.blob.core.windows.net/clothimage/O180.jpg,#525044,Autumn Muted,top,79600
outer_id_181,무신사 스탠다드 우먼,우먼즈 후디드 더플 패딩 파카 [라이트 베이지],https://www.musinsa.com/products/4223517,O181.jpg,https://chilldata.blob.core.windows.net/clothimage/O181.jpg,#d1c5b6,Spring Light,outer,143890
outer_id_182,칙스,유즈 케이블 가디건 Brown,https://www.musinsa.com/products/4420572,O182.jpg,https://chilldata.blob.core.windows.net/clothimage/O182.jpg,#5b4135,Autumn Deep,top,36900
outer_id_183,피도디도,Fleece Zip Hoodie Brown,https://www.musinsa.com/products/4519288,O183.jpg,https://chilldata.blob.core.windows.net/clothimage/O183.jpg,#40332c,Autumn Deep,outer,90300
outer_id_184,러프사이드,Comfort Jacket Light Olive,https://www.musinsa.com/products/3878121,O184.jpg,https://chilldata.blob.core.windows.net/clothimage/O184.jpg,#a09a8b,Autumn Muted,outer,188000
outer_id_185,구빈,헤비 코튼 트러커자켓 - 카키브라운,https://www.musinsa.com/products/3914836,O185.jpg,https://chilldata.blob.core.windows.net/clothimage/O185.jpg,#736f54,Autumn Muted,outer,47600
outer_id_186,트릴리온,스웨이드 리벳 블루종 집업 자켓 (BROWN),https://www.musinsa.com/products/3650974,O186.jpg,https://chilldata.blob.core.windows.net/clothimage/O186.jpg,#684e32,Autumn Deep,outer,74000
outer_id_187,아워웨이브,헤비 헤링본 윈터 트렌치 코트,https://www.musinsa.com/products/3731246,O187.jpg,https://chilldata.blob.core.windows.net/clothimage/O187.jpg,#8b8682,Autumn Muted,outer,252610
outer_id_188,필루미네이트,오버핏 심볼 로고 후드 패딩-블랙,https://www.musinsa.com/products/3616470,O188.jpg,https://chilldata.blob.core.windows.net/clothimage/O188.jpg,#333333,Winter Deep,outer,69900
outer_id_189,음,여자 데일리 하이넥 푸퍼패딩베스트 4COLOR,https://www.musinsa.com/products/4654539,O189.jpg,https://chilldata.blob.core.windows.net/clothimage/O189.jpg,#513e31,Autumn Deep,outer,77800
outer_id_190,더블유브이프로젝트,더프 옥스포드 코튼 자켓 블랙 JIOT7773,https://www.musinsa.com/products/4742385,O190.jpg,https://chilldata.blob.core.windows.net/clothimage/O190.jpg,#141413,Winter Deep,outer,78900
outer_id_191,드로우핏,프리미어 울 더블 체스터 코트 [BLACK],https://www.musinsa.com/products/3614220,O191.jpg,https://chilldata.blob.core.windows.net/clothimage/O191.jpg,#10151d,Winter Deep,outer,246400
outer_id_192,애즈온,HAPPER CARDIGAN / GRAY,https://www.musinsa.com/products/4755896,O192.jpg,https://chilldata.blob.core.windows.net/clothimage/O192.jpg,#4e4e53,Autumn Muted,outer,69000
outer_id_193,피지컬 에듀케이션 디파트먼트,P-ACTIVE 라이트 웨이트 윈드브레이커_핑크,https://www.musinsa.com/products/3807440,O193.jpg,https://chilldata.blob.core.windows.net/clothimage/O193.jpg,#b25c73,Autumn Muted,outer,49000
outer_id_194,트릴리온,스웨이드 엘보우 패치 3 버튼 블레이저 자켓 [브라운],https://www.musinsa.com/products/4514116,O194.jpg,https://chilldata.blob.core.windows.net/clothimage/O194.jpg,#5d3c1f,Autumn Deep,outer,54000
outer_id_195,케이투,시그니처 헤이즐리(HAISLEY) 튜브 W_Black,https://www.musinsa.com/products/3507799,O195.jpg,https://chilldata.blob.core.windows.net/clothimage/O195.jpg,#232325,Winter Deep,outer,252000
outer_id_196,시티팝즈,[CP] 미디 오버핏 비건양털 겨울 무스탕 [블랙] 퍼 ver.,https://www.musinsa.com/products/4559277,O196.jpg,https://chilldata.blob.core.windows.net/clothimage/O196.jpg,#181819,Winter Deep,top,92720
outer_id_197,지오다노,[한소희 착용] 스웨이드 레더 하프 자켓 374947 [2color],https://www.musinsa.com/products/4416045,O197.jpg,https://chilldata.blob.core.windows.net/clothimage/O197.jpg,#8e9f98,Autumn Muted,pants,75000
outer_id_198,커버낫,퀼팅 헌팅 자켓 아이보리,https://www.musinsa.com/products/2813451,O198.jpg,https://chilldata.blob.core.windows.net/clothimage/O198.jpg,#eeebe3,Spring Light,outer,58900
outer_id_199,무신사 스탠다드 스포츠,2-Layer 바람막이 (3color),https://www.musinsa.com/products/4306468,O199.jpg,https://chilldata.blob.core.windows.net/clothimage/O199.jpg,#c8ccc7,Summer Muted,top,104410
outer_id_200,레이디 볼륨,9020 VEGAN LEATHER SINGLE BANDING JACKET_BROWN,https://www.musinsa.com/products/3072556,O200.jpg,https://chilldata.blob.core.windows.net/clothimage/O200.jpg,#4e3420,Autumn Deep,outer,29900
outer_id_201,파브레가,구스토 울 블루종 자켓 (차콜),https://www.musinsa.com/products/4522177,O201.jpg,https://chilldata.blob.core.windows.net/clothimage/O201.jpg,#333230,Winter Deep,outer,176400
outer_id_202,1993스튜디오,[쵸단PICK] 크랙 워싱 레더 봄버 자켓_더스티그레이,https://www.musinsa.com/products/4259376,O202.jpg,https://chilldata.blob.core.windows.net/clothimage/O202.jpg,#1b1b20,Winter Deep,top,135150
outer_id_203,무신사 스탠다드,데님 스윙탑 블루종 재킷 [딥 인디고],https://www.musinsa.com/products/4312724,O203.jpg,https://chilldata.blob.core.windows.net/clothimage/O203.jpg,#151620,Winter Deep,outer,62790
outer_id_204,어반디타입,나일론 스티치 후드 점퍼_블랙_OL265,https://www.musinsa.com/products/3776566,O204.jpg,https://chilldata.blob.core.windows.net/clothimage/O204.jpg,#2a2a2c,Winter Deep,outer,39900
